fechas,hora,latitud,longitud
2015-03-24,10:51:00,38.3805,-28.4967
2015-03-24,16:52:10,38.429567,-28.681641
2015-03-24,10:51:00,38.3805,-28.4967
2015-03-24,16:38:33,32.6,-16.9
2015-03-24,12:26,38.3804,-28.4967
2015-03-24,10:51:00,38.3805,-28.4967
2015-04-09,11:40:00,38.3241,-28.266
2015-04-09,11:40:00,38.3241,-28.266
2015-04-14,15:11,37.7,-25.6
2015-04-14,14:41,37.80617222,-25.84325556
2015-04-14,11:50:38,37.745057,-25.824966
2015-04-14,14:33,37.80017707,-25.83035456
2015-04-14,14:41,37.80617222,-25.84325556
2015-04-14,14:33,37.80017707,-25.83035456
2015-04-14,11:28,37.7,-25.6
2015-04-14,10:29,37.71375,-25.71367222
2015-04-14,10:29,37.71375,-25.71367222
2015-04-14,10:29,37.71375,-25.71367222
2015-04-14,10:29,37.71375,-25.71367222
2015-04-14,15:54:00,37.8019,-25.8363
2015-04-25,19:39,32.6,-16.9
2015-05-18,10:45:00,37.7107,-25.3122
2015-05-18,10:45:00,37.7107,-25.3122
2015-05-22,NA,38.72341667,-28.09261667
2015-05-26,14:25:00,37.6787,-25.4722
2015-05-26,14:25:00,37.6787,-25.4722
2015-05-27,09:57:28,38.310773,-28.271485
2015-05-30,NA,38.72621667,-29.1563
2015-05-30,09:15:00,38.5976,-27.2457
2015-05-30,09:15:00,38.5976,-27.2457
2015-06-07,NA,38.7387,-28.6643
2015-06-11,NA,38.72351667,-28.07758333
2015-06-12,NA,38.74256667,-28.01836667
2015-06-12,NA,38.73078333,-28.13761667
2015-06-12,NA,38.74936667,-28.01306667
2015-06-17,17:10,38.4628,-28.6623
2015-06-17,16:23:00,38.4628,-28.6624
2015-06-17,16:10:58,38.429567,-28.813477
2015-06-17,17:01:00,38.4539,-28.6597
2015-06-17,16:23:00,38.4628,-28.6624
2015-06-17,17:01:00,38.4539,-28.6597
2015-06-18,12:10:00,38.3195,-28.4085
2015-06-18,16:57:00,38.3572,-28.4876
2015-06-18,12:10:00,38.3195,-28.4085
2015-06-18,16:57:00,38.3572,-28.4876
2015-06-18,16:49:00,38.3579,-28.4876
2015-06-18,16:49:00,38.3579,-28.4876
2015-07-09,NA,20.1018,-17.69743
2015-07-09,NA,20.22759,-17.69839
2015-07-09,NA,19.24021,-17.0937
2015-12-08,09:46,37.65589167,-25.50765833
2015-12-08,09:46,37.65589167,-25.50765833
2015-12-08,09:46,37.65589167,-25.50765833
2016-02-22,09:52,37.62671667,-25.77276667
2016-02-22,09:54:00,37.6265,-25.7727
2016-02-22,09:52,37.62671667,-25.77276667
2016-03-04,10:46,37.71611667,-25.80825833
2016-03-04,10:46,37.71611667,-25.80825833
2016-03-04,10:46,37.71611667,-25.80825833
2016-03-07,09:30:00,37.699,-25.3696
2016-03-07,13:12,38.4,-27.6
2016-03-07,16:35:00,38.6783,-28.4839
2016-03-07,17:41,38.675,-28.4847
2016-03-07,13:14:00,38.6885,-28.5823
2016-03-07,16:35:00,38.6783,-28.4839
2016-03-07,15:07:00,38.68,-28.55
2016-03-07,15:07:00,38.68,-28.55
2016-03-07,09:30:00,37.699,-25.3696
2016-03-07,13:14:00,38.6885,-28.5823
2016-03-08,10:41:00,38.657,-28.5802
2016-03-08,10:27:00,38.6525,-28.5313
2016-03-08,12:28,38.6525,-28.5312
2016-03-08,10:27:00,38.6525,-28.5313
2016-03-08,12:35,38.6569,-28.5801
2016-03-08,10:52:00,38.6872,-28.6096
2016-03-08,10:52:00,38.6872,-28.6096
2016-03-08,10:41:00,38.657,-28.5802
2016-03-08,11:41,38.6872,-28.6095
2016-03-08,12:04,38.6893,-28.606
2016-03-09,11:14,37.673375,-25.76523333
2016-03-09,11:14,37.673375,-25.76523333
2016-03-13,10:35:00,38.5835,-27.1846
2016-03-13,10:35:00,38.5835,-27.1846
